Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_AA0227AA,MOK635,traces-0anORqV;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0227AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_AA0229AA,MOK710,traces-0aPkUmD;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0229AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_AA0253AA,MOK616,traces-0JdVBXt;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0253AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_AA0291AA,MOK708,traces-0eewOaT;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0291AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_AA0947AA,MOK603,traces-0coshiz;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,Cork,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0947AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_AA0956AA,MOK675,traces-0rxoKnq;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0956AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_AA0957AA,MOK608,traces-0YYWxoW;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0957AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_AA0959AA,MOK647,traces-0wMgCiq;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0959AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_AA0961AA,MOK686,traces-0JPZnYL;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA0961AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_AA1116AA,MOK637,traces-0sCyemS;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA1116AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_AA1840AA,490955,traces-0iZBVtg;7GeneMLST;ND;;NA;Legacy,,Human,Human,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NUI Galway,,,,NA,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA1840AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_AA1996AA,MOK673,traces-0CPsSZU;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA1996AA,NA,154,,AxB1,NA,6,6,5,10,9,8,6
ESC_AA1998AA,MOK678,traces-0gMsvMM;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA1998AA,NA,154,,AxB1,NA,6,6,5,10,9,8,6
ESC_AA2411AA,MOK602,traces-0LeTzEX;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA2411AA,NA,301,ST165 Cplx,,NA,78,27,5,10,12,8,2
ESC_AA2413AA,MOK607,traces-0SjegAL;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA2413AA,NA,301,ST165 Cplx,,NA,78,27,5,10,12,8,2
ESC_AA2447AA,MOK655,traces-0rgfzsg;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA2447AA,NA,316,ST278 Cplx,,NA,6,23,33,18,11,8,6
ESC_AA2686AA,166206,traces-0HpxPad;7GeneMLST;ND;;NA;Legacy,,Human,Human,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,"HPA Laboratory of Enteric Pathogens, Colindale",,,O103,NA,Pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA2686AA,NA,386,ST20 Cplx,,NA,91,4,3,17,7,7,6
ESC_AA2742AA,MOK612,traces-0ILlUeo;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA2742AA,NA,398,ST398 Cplx,,NA,64,7,1,1,8,8,6
ESC_AA2813AA,MOK611,traces-0NZPdqS;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA2813AA,NA,410,ST23 Cplx,,NA,6,4,12,1,20,18,7
ESC_AA2889AA,MOK672,traces-0NfcrAx;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA2889AA,NA,448,ST448 Cplx,,NA,6,6,5,16,11,8,7
ESC_AA3016AA,MOK621,traces-0ZHRASP;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3016AA,NA,540,,AxB1,NA,6,7,57,1,8,8,2
ESC_AA3033AA,MOK629,traces-0ISSJxQ;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3033AA,NA,548,ST10 Cplx,,NA,10,11,4,8,81,8,2
ESC_AA3258AA,MOK681,traces-0PIYYBm;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3258AA,NA,685,ST10 Cplx,A,NA,8,11,4,8,8,8,2
ESC_AA3260AA,MOK668,traces-0TGZzYM;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3260AA,NA,685,ST10 Cplx,A,NA,8,11,4,8,8,8,2
ESC_AA3261AA,MOK706,traces-0eoVueH;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3261AA,NA,685,ST10 Cplx,A,NA,8,11,4,8,8,8,2
ESC_AA3262AA,MOK618,traces-0HxYTOH;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3262AA,NA,685,ST10 Cplx,A,NA,8,11,4,8,8,8,2
ESC_AA3264AA,MOK688,traces-0bgMngL;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3264AA,NA,685,ST10 Cplx,A,NA,8,11,4,8,8,8,2
ESC_AA3513AA,MOK650,traces-0zcswrs;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3513AA,NA,925,ST31 Cplx,D,NA,18,22,111,6,5,5,4
ESC_AA3693AA,MOK676,traces-0dKfcwh;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3693AA,NA,1079,,AxB1,NA,6,19,14,16,11,12,2
ESC_AA3705AA,MOK610,traces-0BWwjHe;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3705AA,NA,1088,,,NA,6,4,12,1,144,12,7
ESC_AA3739AA,MOK619,traces-0fgwPNl;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,Cork,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3739AA,NA,1121,,AxB1,NA,6,4,4,159,9,23,7
ESC_AA3744AA,MOK615,traces-0sIpNCN;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3744AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_AA3746AA,MOK699,traces-0wfqijZ;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3746AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_AA3747AA,MOK705,traces-0TuiLOP;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3747AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_AA3748AA,MOK601,traces-0QCdMsZ;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3748AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_AA3749AA,MOK680,traces-0zfswTT;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3749AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_AA3750AA,OMK601,traces-0HYGZrT;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3750AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_AA3751AA,MOK707,traces-0eYXErr;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA3751AA,NA,1125,,B1,NA,6,4,15,18,24,26,7
ESC_AA4169AA,MOK642,traces-0DCNlJi;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA4169AA,NA,1508,,,NA,207,23,176,141,170,2,2
ESC_AA4171AA,MOK691,traces-0joexEP;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA4171AA,NA,1508,,,NA,207,23,176,141,170,2,2
ESC_AA4277AA,MOK627,traces-0uHVrGx;7GeneMLST;ND;;NA;Legacy,,Livestock,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA4277AA,NA,1611,,B1,NA,6,4,15,18,9,26,7
ESC_AA6362AA,MOK657,traces-0QAMpgj;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA6362AA,NA,3744,ST10 Cplx,A,NA,10,11,4,12,8,7,2
ESC_AA6433AA,MOK658,traces-0wpWAgQ;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA6433AA,NA,3858,ST86 Cplx,,NA,9,6,33,131,9,8,7
ESC_AA6735AA,MOK613,traces-0GdJrpS;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA6735AA,NA,4173,,AxB1,NA,6,6,32,16,9,7,6
ESC_AA6736AA,MOK604,traces-0lIpHCI;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA6736AA,NA,4174,,,NA,9,6,389,159,9,47,6
ESC_AA6737AA,MOK633,traces-0muesGz;7GeneMLST;ND;;NA;Legacy,,,Bovine,2010,NA,NA,NA,Europe,Ireland,,,,,NA,NA,Orla Keane,,,,NA,Pathogen,,None,,NA,NA,Mastitis,NA,NA,8/26/2015,8/26/2015,ESC_AA6737AA,NA,4175,,,NA,195,239,26,446,169,163,2
ESC_BA5870AA,eo3787,ERR474272;ILLUMINA;Paired;231;ERX440103;NEW,,,,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,THE SANGER CENTER,Escherichia coli,,,NA,,,,,PRJEB5065,ERP004424,,SAMEA2273110,ERS380505,8/27/2015,5/14/2014,ESC_BA5870AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_CA5046AA,SF13-14_448,traces-0gsAqDK;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,carina brehony,,,,NA,,,,,,,,,,1/4/2016,7/4/2016,ESC_CA5046AA,NA,5930,,,NA,168,184,5,140,24,85,42
ESC_CA5047AA,SF13-14_499,traces-0GiSPUS;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,carina brehony,,,,NA,,,,,,,,,,1/5/2016,7/5/2016,ESC_CA5047AA,NA,5931,,D,NA,4,2,2,236,4,16,154
ESC_DA1323AA,MH150058,traces-0bPSOOy;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella sonnei,,,NA,Pathogen,S. sonnei,,,,,,,,5/11/2016,11/9/2016,ESC_DA1323AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
ESC_DA1325AA,MH150062,traces-0sPaJgS;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella flexneri,,2a,NA,,S. flexneri,,,,,,,,5/11/2016,11/9/2016,ESC_DA1325AA,NA,245,ST245 Cplx,ABD,NA,6,61,6,11,13,3,50
ESC_DA1327AA,MH150046,traces-0dEuYAc;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella flexneri,,2a,NA,,Shigella flexneri,,,,,,,,5/11/2016,11/9/2016,ESC_DA1327AA,NA,245,ST245 Cplx,ABD,NA,6,61,6,11,13,3,50
ESC_DA1331AA,MH150066,traces-0fxrPzD;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella flexneri,,2a,NA,,S. flexneri,,,,,,,,5/12/2016,11/10/2016,ESC_DA1331AA,NA,245,ST245 Cplx,ABD,NA,6,61,6,11,13,3,50
ESC_DA1335AA,MH150088,traces-0vcXJEk;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella flexneri,,,NA,,,,,,,,,,5/12/2016,11/10/2016,ESC_DA1335AA,NA,1025,ST245 Cplx,,NA,6,61,6,174,13,3,50
ESC_DA1339AA,MH150089,traces-0Qrsqgm;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella sonnei,,,NA,,,,,,,,,,5/12/2016,11/10/2016,ESC_DA1339AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
ESC_DA1341AA,MH160015,traces-0rUEgyR;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella sonnei,,,NA,,,,,,,,,,5/13/2016,11/11/2016,ESC_DA1341AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
ESC_DA1360AA,MH160002,"traces-0pRXipF;ILLUMINA;Paired;;NA;Uploaded,traces-0Czlsac;ILLUMINA;Paired;;NA;Uploaded",Human,Human,FAECES,2016,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella flexneri,,2a,NA,Pathogen,S. flexneri,,,,,,,,12/13/2016,6/17/2017,ESC_DA1360AA,NA,245,ST245 Cplx,ABD,NA,6,61,6,11,13,3,50
ESC_DA2098AA,MH160014,traces-0yQmHSg;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,NA,NA,NA,Europe,Ireland,,,,,NA,NA,NSSLRL,Shigella sonnei,,,NA,,,,,,,,,,5/24/2016,11/26/2016,ESC_DA2098AA,NA,6258,ST152 Cplx,,NA,11,63,7,1,502,7,7
ESC_DA3992AA,MH120034,ERR708282;ILLUMINA;Paired;250;ERX652586;SRA,Human,Human,,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,The Wellcome Trust Sanger Institute,Shigella sonnei,,,NA,,,,travel from Unknown,PRJEB2976,ERP001362,,SAMEA2626900,ERS496810,6/30/2016,1/29/2015,ESC_DA3992AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
ESC_DA3996AA,MH110002,ERR708278;ILLUMINA;Paired;250;ERX652582;SRA,Human,Human,,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,The Wellcome Trust Sanger Institute,Shigella sonnei,,,NA,,,,,PRJEB2976,ERP001362,,SAMEA2626896,ERS496806,6/30/2016,1/29/2015,ESC_DA3996AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
ESC_DA3997AA,MH100027,ERR708277;ILLUMINA;Paired;250;ERX652581;SRA,Human,Human,,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,The Wellcome Trust Sanger Institute,Shigella sonnei,,,NA,,,,travel from Unknown,PRJEB2976,ERP001362,,SAMEA2626895,ERS496805,6/30/2016,1/29/2015,ESC_DA3997AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
ESC_DA3999AA,MH100025,ERR708275;ILLUMINA;Paired;250;ERX652579;SRA,Human,Human,,NA,NA,NA,NA,Europe,Ireland,,,,,NA,NA,The Wellcome Trust Sanger Institute,Shigella sonnei,,,NA,,,,travel from Unknown,PRJEB2976,ERP001362,,SAMEA2626893,ERS496803,6/30/2016,1/29/2015,ESC_DA3999AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
