Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_AA1787AA,IMT19017,traces-0AOYCAm;7GeneMLST;ND;;NA;Legacy,,Companion animal,Dog,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,O25b:H14,,Pathogen,,Gingivitis,,NA,NA,Gingivitis,NA,NA,8/26/2015,8/26/2015,ESC_AA1787AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_AA1806AA,VB 995763,traces-0MZzRcm;7GeneMLST;ND;;NA;Legacy,,Companion animal,Dog,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,H4,,Pathogen,UPEC,UTI,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA1806AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_AA2209AA,VB 993464,traces-0RYaVXL;7GeneMLST;ND;;NA;Legacy,,Companion animal,Dog,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,On.t.,On.t.:H49,,Pathogen,UPEC,UTI,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA2209AA,NA,212,,AxB1,NA,6,29,4,18,11,8,6
ESC_AA2541AA,VB 994015,traces-0QqSgoR;7GeneMLST;ND;;NA;Legacy,,Companion animal,Dog,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,O6,O6:NM,,Pathogen,UPEC,UTI,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA2541AA,NA,354,ST354 Cplx,,NA,85,88,78,29,59,58,62
ESC_AA3263AA,VB 967024,traces-0uoZHgj;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Horse,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,,,Pathogen,ExPEC,Wound infection,,NA,NA,Soft tissue infection,NA,NA,8/26/2015,8/26/2015,ESC_AA3263AA,NA,685,ST10 Cplx,A,NA,8,11,4,8,8,8,2
ESC_AA3500AA,VB 992129,traces-0fwzktA;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Horse,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,O150:H8,,Pathogen,UPEC,UTI,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA3500AA,NA,906,,AxB1,NA,6,4,3,16,11,8,6
ESC_AA3915AA,IMT17884,traces-0SzUpfP;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Dog,2008,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,n.t.,,Pathogen,,None,,NA,NA,Wound infection,NA,NA,8/26/2015,8/26/2015,ESC_AA3915AA,NA,1285,,,NA,6,6,33,26,11,25,2
ESC_AA4144AA,IMT19330,traces-0oGmvtk;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Horse,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,n.t.,,Pathogen,,None,,NA,NA,Respiratory tract infection,NA,NA,8/26/2015,8/26/2015,ESC_AA4144AA,NA,1481,,,NA,92,6,33,131,24,3,7
ESC_AA4151AA,FS90192,traces-0kGcgCT;7GeneMLST;ND;;NA;Legacy,,Human,Human,2009,NA,NA,NA,Europe,Italy,,,Rome,NA,NA,NA,Fondaziones Santa Lucia,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4151AA,NA,1488,ST10 Cplx,A,NA,10,11,4,8,8,8,73
ESC_AA4297AA,3IT,traces-0zrvsjy;7GeneMLST;ND;;NA;Legacy,,Poultry,Chicken,NA,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IVS Life KU,,,,,Non pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4297AA,NA,1626,,A,NA,10,7,5,8,12,8,2
ESC_AA4298AA,47IT,traces-0FXjToL;7GeneMLST;ND;;NA;Legacy,,Poultry,Chicken,NA,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IVS Life KU,,,,,Non pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4298AA,NA,1627,,,NA,112,11,5,12,186,8,86
ESC_AA4299AA,30IT,traces-0DPNbpl;7GeneMLST;ND;;NA;Legacy,,Poultry,Chicken,NA,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IVS Life KU,,,,,Non pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4299AA,NA,1628,,,NA,6,264,4,1,8,18,2
ESC_AA4300AA,57IT,traces-0tIuPEA;7GeneMLST;ND;;NA;Legacy,,Poultry,Chicken,NA,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IVS Life KU,,,,,Non pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4300AA,NA,1629,,,NA,83,12,155,30,1,1,17
ESC_AA4458AA,MI-545,traces-0NGPfuH;7GeneMLST;ND;;NA;Legacy,,Poultry,Chicken,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"National Veterinary Institute (SVA), Sweden",,,,,,ESBL,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4458AA,NA,1776,ST86 Cplx,,NA,99,6,33,33,198,8,7
ESC_AA4460AA,IMT20601,traces-0kajbqR;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Dog,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,,,Pathogen,,None,,NA,NA,Enteritis,NA,NA,8/26/2015,8/26/2015,ESC_AA4460AA,NA,1778,,,NA,49,4,44,9,199,35,7
ESC_AA4463AA,IMT20001,traces-0jErdDo;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Horse,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,n.t.,,Pathogen,,None,,NA,NA,Respiratory tract infection,NA,NA,8/26/2015,8/26/2015,ESC_AA4463AA,NA,1781,,,NA,225,274,224,248,24,2,64
ESC_AA4510AA,FS90770 R,traces-0wSmXxZ;7GeneMLST;ND;;NA;Legacy,,Human,Human,2009,NA,NA,NA,Europe,Italy,,,Rome,NA,NA,NA,Fondaziones Santa Lucia,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4510AA,NA,1823,,A,NA,64,7,5,83,8,8,6
ESC_AA4514AA,FS91157,traces-0hBnXEH;7GeneMLST;ND;;NA;Legacy,,Human,Human,2009,NA,NA,NA,Europe,Italy,,,Rome,NA,NA,NA,Fondaziones Santa Lucia,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4514AA,NA,1827,ST131 Cplx,,NA,53,288,47,13,36,28,29
ESC_AA4521AA,CF12i1,traces-0jnldcq;7GeneMLST;ND;;NA;Legacy,,Soil,Soil,2008,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"Biomed. Sci., Section of Microbiology, Polytechnic Univ. of Marche, Ancona",,,,D,,ExPEC,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4521AA,NA,1836,,,NA,176,291,234,232,204,16,175
ESC_AA4615AA,FS90396,traces-0RQRDbg;7GeneMLST;ND;;NA;Legacy,,Human,Human,2009,NA,NA,NA,Europe,Italy,,,Rome,NA,NA,NA,Fondaziones Santa Lucia,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4615AA,NA,1944,,,NA,83,23,4,181,80,1,42
ESC_AA4661AA,IMT22203,traces-0oCZRbE;7GeneMLST;ND;;NA;Legacy,,Companion animal,Dog,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,n.t.,,Pathogen,,None,,NA,NA,Enteritis,NA,NA,8/26/2015,8/26/2015,ESC_AA4661AA,NA,1995,,,NA,13,103,19,36,23,11,10
ESC_AA4859AA,44c,traces-0SsUSMV;7GeneMLST;ND;;NA;Legacy,,Poultry,Avian,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"Istituto Zooprofilattico Sperimentale Lombardia Emilia Romagna, sez. Forli",,,,D,Non pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4859AA,NA,2200,,D,NA,62,50,22,49,37,41,191
ESC_AA4883AA,CF12i7,traces-0LfyCmf;7GeneMLST;ND;;NA;Legacy,,Soil,Soil,2008,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"Biomed. Sci., Section of Microbiology, Polytechnic Univ. of Marche, Ancona",,,,D,,ExPEC,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA4883AA,NA,2224,,,NA,228,170,85,284,116,149,106
ESC_AA5164AA,FS100318,traces-0NMoyJx;7GeneMLST;ND;;NA;Legacy,,Human,Human,2010,NA,NA,NA,Europe,Italy,,,Rome,NA,NA,NA,Fondaziones Santa Lucia,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA5164AA,NA,2518,,,NA,6,4,4,16,20,8,7
ESC_AA5297AA,IMT22023,traces-0ZDoBrg;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Dog,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,n.t.,,Pathogen,ESBL,None,,NA,NA,Enteritis,NA,NA,8/26/2015,8/26/2015,ESC_AA5297AA,NA,2661,,,NA,87,45,41,140,5,32,2
ESC_AA5306AA,IMT22092,traces-0tiDCqT;7GeneMLST;ND;;NA;Legacy,,Companion animal,Cat,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IMT FU-Berlin,,,n.t.,,,ESBL,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA5306AA,NA,2670,,,NA,18,88,78,6,59,58,62
ESC_AA5464AA,CF12i5,traces-0juCwPk;7GeneMLST;ND;;NA;Legacy,,Soil,Soil,2008,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"Life and Environmental Sci.,  Polytechnic University of Marche, Ancona",,,,B1,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA5464AA,NA,2825,,,NA,6,4,5,26,7,13,6
ESC_AA5561AA,FS100211,traces-0tlapgG;7GeneMLST;ND;;NA;Legacy,,Human,Human,2010,NA,NA,NA,Europe,Italy,,,Rome,NA,NA,NA,Fondaziones Santa Lucia,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA5561AA,NA,2928,,A,NA,297,7,5,8,8,35,2
ESC_AA5828AA,VB969556,traces-0wWVGbE;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Horse,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IHIT Giessen,,,n.t.,,Pathogen,ESBL,None,,NA,NA,UGTI,NA,NA,8/26/2015,8/26/2015,ESC_AA5828AA,NA,3209,,,NA,312,11,4,1,8,3,2
ESC_AA5833AA,VB978016,traces-0qODKjd;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Dog,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IHIT Giessen,,,n.t.,,Pathogen,ESBL,None,,NA,NA,Bacteremia,NA,NA,8/26/2015,8/26/2015,ESC_AA5833AA,NA,3214,ST354 Cplx,,NA,85,88,78,108,59,58,62
ESC_AA5834AA,VB980583,traces-0PGCWNy;7GeneMLST;ND;;NA;Legacy,,Domesticated animal,Dog,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,IHIT Giessen,,,n.t.,,Pathogen,ESBL,None,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA5834AA,NA,3215,,,NA,101,88,97,170,26,79,2
ESC_AA6186AA,CA_ 11257-002,traces-0BJwids;7GeneMLST;ND;;NA;Legacy,,Human,Human,2009,NA,NA,NA,Europe,Italy,,,Rome,NA,NA,NA,Azienda Ospedaliera S. Camillo Forlanini,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6186AA,NA,3563,ST131 Cplx,,NA,53,40,341,13,36,28,29
ESC_AA6234AA,PE9i15,traces-0fXeJIk;7GeneMLST;ND;;NA;Legacy,,Soil,Soil,2008,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,DISVA-Polytechnic University of Marche,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6234AA,NA,3613,,,NA,51,468,220,266,235,42,37
ESC_AA6282AA,3366-11,traces-0OkqgiB;7GeneMLST;ND;;NA;Legacy,,Human,Human,2011,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"Inst. f. Hygiene, Dobrindt",,,,,Non pathogen,ESBL CTX-M-15,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6282AA,NA,3666,ST38 Cplx,,NA,4,26,322,312,5,8,19
ESC_AA6298AA,E.coli 2 VIME,traces-0BaWAJS;7GeneMLST;ND;;NA;Legacy,,Human,,NA,NA,NA,NA,Europe,Italy,,,Pavia,NA,NA,NA,"Microbiology section, SCCDP Dep",,,,,Pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6298AA,NA,3681,,,NA,6,23,3,317,9,7,7
ESC_AA6405AA,SSM4884,traces-0FfCVuq;7GeneMLST;ND;;NA;Legacy,,Bird,Avian,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"B.Paglietti, Dipartimento di Scienze Biomediche",,,,,Pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6405AA,NA,3837,ST469 Cplx,,NA,6,95,32,18,11,8,6
ESC_AA6406AA,SSM4880,traces-0udOZgE;7GeneMLST;ND;;NA;Legacy,,Bird,Avian,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,"B.Paglietti, Dipartimento di Scienze Biomediche",,,,,Pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6406AA,NA,3837,ST469 Cplx,,NA,6,95,32,18,11,8,6
ESC_AA6417AA,CAT4,traces-0ocpHzF;7GeneMLST;ND;;NA;Legacy,,Companion animal,Cat,2013,NA,NA,NA,Europe,Italy,,,Turin,NA,NA,NA,"Department of Veterinary Sciences, University of Turin",,,,,Pathogen,ESBL CTX-M-14,UTI,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA6417AA,NA,3847,,,NA,64,7,1,8,8,222,6
ESC_AA6418AA,CAT5,traces-0GaOQQm;7GeneMLST;ND;;NA;Legacy,,Companion animal,Cat,2013,NA,NA,NA,Europe,Italy,,,Turin,NA,NA,NA,"Department of Veterinary Sciences, University of Turin",,,,,Pathogen,ESBL CTX-M-14,UTI,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA6418AA,NA,3848,,,NA,6,40,57,13,9,8,173
ESC_AA6520AA,MD 20 RED,traces-0ElpEiE;7GeneMLST;ND;;NA;Legacy,,Human,Human,2013,NA,NA,NA,Europe,Italy,,,Pavia,NA,NA,NA,"Sec Microbiology, Dep S.C.C.D.P.,  Univ of Pavia",,,,,Pathogen,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6520AA,NA,3948,ST131 Cplx,,NA,53,40,47,13,36,10,29
ESC_AA6667AA,PE9i36,traces-0PTUwib;7GeneMLST;ND;;NA;Legacy,,Soil,Soil,2008,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,DISVA-Polytechnic University of Marche,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6667AA,NA,4103,,,NA,356,531,387,441,56,322,63
ESC_AA6668AA,PE11E1,traces-0fiAOYS;7GeneMLST;ND;;NA;Legacy,,Soil,Soil,2008,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,DISVA-Polytechnic University of Marche,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6668AA,NA,4104,,,NA,51,48,45,442,34,279,37
ESC_AA6669AA,PR15E9,traces-0ZWrZmg;7GeneMLST;ND;;NA;Legacy,,Soil,Soil,NA,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,DISVA-Polytechnic University of Marche,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA6669AA,NA,4105,,,NA,51,48,45,266,34,42,37
ESC_AA6743AA,cat2,traces-0FXaNBU;7GeneMLST;ND;;NA;Legacy,,Companion animal,Cat,2013,NA,NA,NA,Europe,Italy,,,Turin,NA,NA,NA,,,,,B2,Pathogen,UPEC,UTI,,NA,NA,UTI,NA,NA,8/26/2015,8/26/2015,ESC_AA6743AA,NA,4181,,,NA,76,24,9,13,148,11,68
ESC_AA7548AA,ISZ 20,traces-0WaepzQ;7GeneMLST;ND;;NA;Legacy,,Shellfish,Mussels,2014,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,DISVA-Polytechnic University of Marche,,,,,,,None,,NA,NA,None,NA,NA,8/26/2015,8/26/2015,ESC_AA7548AA,NA,5031,,,NA,51,48,48,287,235,42,37
ESC_BA0269AA,CFSAN029787,"SRR2019243;PACBIO_SMRT;Single;;SRX1025859;NEW,SRR2019242;PACBIO_SMRT;Single;;SRX1025859;NEW,SRR2019241;PACBIO_SMRT;Single;;SRX1025859;NEW,GCF_001007915;Complete Genome;;;;Complete Genome,SRR2019240;PACBIO_SMRT;Single;;SRX1025859;NEW,SRR2019239;PACBIO_SMRT;Single;;SRX1025859;NEW",Human,Human,clinical/research| human; Homo sapiens; stool,2012,4,15,NA,Europe,Italy,Lombardy,Milan,Milan,NA,NA,NA,FDA,Escherichia coli,,O96:H19,,,EIEC,,Hazen EIEC References 2016,PRJNA243331,SRP042343,,SAMN03612246,SRS934834,8/27/2015,5/19/2015,ESC_BA0269AA,NA,99,,B1,NA,6,4,22,18,9,26,7
ESC_BA3166AA,C260_92,"SRR21142975;ILLUMINA;Paired;;SRX17155120;SRA,SRR1773018;ILLUMINA;Paired;300;SRX853024;NEW",Human,Human,Homo sapiens; stool sample,NA,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,Northern Arizona University,Escherichia coli,,,,,,,,PRJNA79239,SRP062766,,SAMN02435961,SRS827199,8/27/2015,1/27/2015,ESC_BA3166AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_BA5914AA,CIP 58.19,ERR200313;ILLUMINA;Paired;250;ERX175016;NEW,,,,1944,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,The Wellcome Trust Sanger Institute,Shigella boydii,,Sb15,,,Shigella boydii,,,PRJEB2846,ERP001161,,SAMEA1569840,ERS157590,8/27/2015,12/11/2012,ESC_BA5914AA,NA,1766,,ABD,NA,201,59,60,3,47,3,3
ESC_BA9734AA,Escherichia coliVB 975077,ERR264256;ILLUMINA;Paired;236;ERX238774;NEW,Companion Animal,Canine,Dog,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,THE SANGER CENTER,Escherichia coli,,,,,,,,PRJEB1252,ERP002086,,SAMEA1877488,ERS193906,8/27/2015,4/29/2013,ESC_BA9734AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_BA9735AA,Escherichia coliVB 956886,ERR264255;ILLUMINA;Paired;236;ERX238773;NEW,Companion Animal,Feline,Cat,2010,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,THE SANGER CENTER,Escherichia coli,,,,,,,,PRJEB1252,ERP002086,,SAMEA1877428,ERS193905,8/27/2015,4/29/2013,ESC_BA9735AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_BA9737AA,Escherichia coliVB 995763,ERR264253;ILLUMINA;Paired;236;ERX238771;NEW,Companion Animal,Canine,Dog,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,THE SANGER CENTER,Escherichia coli,,,,,,,,PRJEB1252,ERP002086,,SAMEA1877394,ERS193903,8/27/2015,4/29/2013,ESC_BA9737AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_BA9738AA,Escherichia coliVB 991269,ERR264252;ILLUMINA;Paired;236;ERX238770;NEW,Companion Animal,Canine,Dog,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,THE SANGER CENTER,Escherichia coli,,,,,,,,PRJEB1252,ERP002086,,SAMEA1877502,ERS193902,8/27/2015,4/29/2013,ESC_BA9738AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_BA9742AA,Escherichia coliVM/17/80,ERR264248;ILLUMINA;Paired;236;ERX238766;NEW,Companion Animal,Canine,Dog,2009,NA,NA,NA,Europe,Italy,,,,NA,NA,NA,THE SANGER CENTER,Escherichia coli,,,,,,,,PRJEB1252,ERP002086,,SAMEA1877410,ERS193898,8/27/2015,4/29/2013,ESC_BA9742AA,NA,131,ST131 Cplx,B2,NA,53,40,47,13,36,28,29
ESC_CA4146AA,Hu VEM 11,traces-0dCIewh;7GeneMLST;ND;;NA;Legacy,,Human,Human,2011,NA,NA,NA,Europe,Italy,,,Pavia,NA,NA,NA,University of Pavia,,,,,carbapenemase,,None,,NA,NA,None,NA,NA,11/29/2015,11/29/2015,ESC_CA4146AA,NA,5839,,,NA,53,11,5,13,36,8,29
ESC_CA4147AA,VEM HU,traces-0fOIZMp;7GeneMLST;ND;;NA;Legacy,,Human,Human,2011,NA,NA,NA,Europe,Italy,,,Pavia,NA,NA,NA,University of Pavia,,,,,carbapenemase,,None,,NA,NA,None,NA,NA,11/29/2015,11/29/2015,ESC_CA4147AA,NA,5839,,,NA,53,11,5,13,36,8,29
